device_id,fold
-6789067761075681121,9
-672527881609567548,10
5726426722473706276,1
-3974051593056882510,2
-6840816898555718708,3
5502283392233324302,4
-457321300890983534,5
8627598213983660314,6
-3549383971875246147,7
3089516512733917545,8
7438009174420353598,9
8345296254405442760,10
175842506354042708,1
-3426869258117268572,2
584993066334466246,3
-7805868017541753858,4
-4957012257299311843,5
-7028662697489720028,6
8756504182253190029,7
3417195000699651256,8
6918962482889758769,9
-2505023280175009536,10
4084973523318471721,1
-3907302148543969103,2
-429999002924329359,3
7964217881032190906,4
-6292237957685355804,5
4314361438664660154,6
-1028195885101157130,7
5159629512503028040,8
-2080554051873819659,9
-7225285428600081517,10
-4252644603306547345,1
-2464419862201058394,2
6154409274675878288,3
-8217811419341130943,4
-7357978962589934317,5
-9159732988948971560,6
3233119235257913881,7
-7721555619086178190,8
1142190217893707388,9
1289243613815309108,10
-9086048744400172596,1
-3185824369191216782,2
-9158734172103205235,3
-1204512430719063247,4
-6592546328945651878,5
-6245893398269517633,6
-5579382723625686945,7
6220042926797716101,8
-3121840333687867996,9
2105967011320575706,10
7954640752893301477,1
-5332987960683004661,2
-3783507959572971867,3
-2322353034115498801,4
9177227019660214018,5
-3331212975053145032,6
6725755230507346429,7
5422404628414939130,8
-9024878051310384446,9
-2873621891182384556,10
2314996736109265111,1
8255735203009631965,2
2640146490798152998,3
2749946441345600371,4
-6404134293518289917,5
2310529921644558127,6
8140146243965950122,7
-2703908163051084500,8
-6747571415562427874,9
2242922970807559243,10
-6414152639204746965,1
-5803016351680215005,2
1121181829931218740,3
-5356577064453015373,4
2019338250521870518,5
-6762818838230606881,6
-7981619611148931693,7
8275119064027237582,8
-6722650600950049241,9
-5968589555669735043,10
7643874665020805874,1
5546218524307800641,2
2452593907316934259,3
-2249746946348007256,4
-7069822700313847994,5
7832821406991865124,6
2933400578320518263,7
-5974624490647644251,8
-4921536263111962209,9
954694987084656514,10
1465995174048530421,1
1559154148871806858,2
-7936738974721311568,3
-494989868272105625,4
-23250715613165575,5
1738883669928036775,6
-3026059420057450797,7
-4904062990371774062,8
-1169565643545474759,9
6593538341991638783,10
7599586746514599358,1
4312196563899132347,2
-3821116143339734173,3
-7481111111839195597,4
4579717136814507974,5
729670516212419206,6
-4444670464865450280,7
-387303857010375120,8
-5077838662169573701,9
9099779339750307176,10
9192703122145367422,1
-1205991875344383736,2
406246005168634900,3
6143374048926909534,4
-7416343255726892363,5
-6615709947546490617,6
-124169000269044810,7
-7582607314122487266,8
-2433761592852745437,9
-2263957479640543059,10
-422765308259833210,1
-1419143863185030584,2
4377610752873426783,3
807490193141439056,4
-6911595174639695426,5
7276729662515963841,6
1434658426358714389,7
-6279775326109565116,8
-4939374598030143126,9
-8345606012791758519,10
-12554429944757040,1
8667167254748374283,2
-5093736409687981218,3
-4408824115340787812,4
-4944902451913777790,5
857425864955614628,6
-3403057657333760440,7
-7147634360812488733,8
1447544914057296324,9
-1589583755961802825,10
7399611219624575738,1
-6909196951824216088,2
761097568178564820,3
-7516453133089059855,4
4682071312327237477,5
-6941234295099166731,6
-7198890815980231933,7
5369134810474076295,8
6674514634643036200,9
4311480438868900396,10
-8460689656114561871,1
5729131800431559407,2
-4281256667394016451,3
-3791032221351569851,4
-1763648247670543751,5
-3287457710736299027,6
4295265805726661123,7
5456174454616974541,8
-7338122047215325456,9
-4908906067021031355,10
3022287756289573733,1
-6931406887743218614,2
1342841552563513034,3
6071729433516780292,4
2207728935765236251,5
2606203855965101218,6
783078297290119301,7
1034859777753387805,8
-5957123051731490829,9
-2449585077382467289,10
5976914319258973711,1
1410688040708516290,2
3118852660219888278,3
5190390692653586200,4
-6557599289383030591,5
4585057081670939329,6
-7093286278327632506,7
7410207611253267359,8
5382467377036199872,9
-6394392743718556244,10
5671624829830738630,1
-7016221460054134008,2
1708831104856320564,3
2037960941990616622,4
-4386678816045903364,5
-7333077879479662062,6
8753948215470633099,7
2291884725826666715,8
2994223975274855859,9
7132812671349750272,10
-2676588110801531601,1
-2352688109967460978,2
2381672442672949397,3
2573448014020583654,4
5469208302102972610,5
-7137188524672970932,6
8712584325722394084,7
-5152151995714162796,8
-7255682796037398689,9
7434944907749360901,10
-2082238320768464475,1
-6736217796531020026,2
-6764712382291069515,3
-7430262216439706663,4
8397752142228539071,5
-4148819504697629957,6
-7385700424256872638,7
3092802138425857949,8
-3492900465025352546,9
5698723514441195633,10
865397402304523181,1
-1100158059681089294,2
1233932518345923272,3
5957430655766501345,4
8867510572272660740,5
-3858880526897720197,6
-2800782765086846573,7
-3817483151710695405,8
6263033116673534592,9
223369398788576313,10
-6553813382649352858,1
5390258739069879938,2
1767200279524486127,3
3429643845659712401,4
7178640619120668055,5
-1664718613197457850,6
-3943780979459743859,7
3671627363979103830,8
-2844416249063545133,9
-369235478345138284,10
-8956989067360140427,1
-5601668119159088778,2
-8072230274684548150,3
1903122605618105121,4
7565959697267570843,5
722674998328750466,6
-2936002184625257823,7
-1952274235252206178,8
-5329220074587953864,9
5600766415329062903,10
-4871627332681520419,1
-8476145839866030938,2
3104074624731916295,3
-409219288916695886,4
-4631966619078131320,5
-607462847921604705,6
-3612848248776995645,7
1085751848777028035,8
7783780974292236596,9
-7992575861723683883,10
2766143642185686210,1
5889153208118056610,2
1585181603028307169,3
571862640781835579,4
1351847359560909486,5
-7173359227792080716,6
-2501545471998181488,7
-52842766072555289,8
-6066735894544076592,9
-3887952842073188037,10
3037726312125001969,1
8636063981298586548,2
-4596021479659183061,3
6135734450255923121,4
8733190740257612060,5
5464036865952975525,6
-4814496594470438118,7
2828055626881464816,8
-6624678970087347611,9
-5577412165388807680,10
8430419254172935894,1
-2684413690069994578,2
-4006661022458156318,3
7170534512201699706,4
-4553861080411309436,5
-2851022004725363814,6
-4643657706285368187,7
-4738286440258293205,8
934577145190973218,9
-9004397291108146889,10
7643999920197809819,1
1681693006509629043,2
-5447045101557280876,3
5732366261657281749,4
-4675255191330300693,5
-7434445064463873729,6
-2619594025975001746,7
3954219787086122732,8
-1280059125287368553,9
116098921041865906,10
1048347509721426544,1
-7812776169962265645,2
-3994292212856085028,3
-989600985855381544,4
-4704354750762285133,5
8620121297845144243,6
-8407005190650131307,7
2374742660994836562,8
6860028017721408225,9
-364156516299301972,10
-2123804455525038793,1
-2938404051620742482,2
-8924864729765930229,3
-2232333758309192854,4
-5791131274362633068,5
5515209818699001981,6
3191329942325183080,7
7284499139697936593,8
5171283906989428191,9
-4825642407272272068,10
2924158409980235382,1
-5751493530378872790,2
4719311069399276339,3
-4015607517569194672,4
-985319365379836306,5
123204527885136383,6
2115730628314146731,7
2874950883290399467,8
1243722171932257106,9
-7217476777626436971,10
-6451289363876241121,1
-4676197082244953828,2
-433589439606283156,3
3435871273426289047,4
6890778330052970026,5
2114501511038489185,6
-8325463740853622030,7
495553942508555377,8
1536951172521881392,9
7163581484926266191,10
-1730400982507104661,1
-4732818340685157526,2
8439800754203984863,3
-832802020344185439,4
1010107531741454875,5
-974530567256954804,6
2383542208692047850,7
3134521297599908224,8
-6242861269143971246,9
1108388562361847364,10
44870423764984414,1
6668714291089200872,2
8106705628495295219,3
-6460144225334443345,4
8915894146808944883,5
-7099845045613265962,6
567221911817746177,7
-2287927607185464670,8
5964188655745221704,9
-6536453182283980448,10
1551069325427219827,1
6729825302198126682,2
-404633918985591078,3
-6793092031806106292,4
-5729336819677463222,5
9135879899404779437,6
8506521094262686379,7
-8712031044544505519,8
6080895543290010766,9
-7908893197492389451,10
-1387031136570503171,1
-7987258075365680695,2
722002489512219196,3
5149939248656822561,4
6670309432379688501,5
5401204939038290890,6
-4739378329044826375,7
-5624394579276066795,8
8999570322356450929,9
-4340724359729111181,10
4433756771974101824,1
1986172742450012085,2
7602702345288494513,3
-8228072405037842954,4
-1473054066834792886,5
5527213427306147370,6
-9085218333757557165,7
-8631251489550180272,8
6137386508485711782,9
-4607220261603596861,10
-2345381605524855101,1
1821033706028899982,2
-3363444153871662524,3
-1015664153210969813,4
2511298857415229329,5
-6967957922444906439,6
6333692182874810830,7
2663299850238332495,8
5706665227941263800,9
-3874360274030657679,10
-98974195985502203,1
-5583776341941336372,2
-4079548562502400151,3
-3885477047899800699,4
-531812313710111896,5
-16274579780110456,6
-4726397689680728954,7
2519387054138400635,8
-715022761444005018,9
3412216796099804097,10
-1263615828430919138,1
1033832112442736687,2
-9110267744703342330,3
8039020517810268386,4
717896228904637151,5
-3228480359341439650,6
3505384666684659347,7
414075655634106875,8
-5018345108979590723,9
1493397895584688910,10
-2482882653752884500,1
3615351564399976378,2
-2606245641374634140,3
8492589795505269676,4
4020739272363090677,5
-5704854897868417399,6
-6923033234020448438,7
4790634439857874653,8
-5063739400671844655,9
6842244735467573810,10
2453186454818009230,1
-908624977903311191,2
-6416988972594824807,3
-7768441218054630783,4
-832489705139281411,5
7602260359189990239,6
-3862322816792678302,7
1384385989608147429,8
5187451562088169159,9
-8884493931396497074,10
1471095498122660966,1
3976413463160412106,2
-1989271636660652506,3
5930300601611706830,4
-4436964477018819228,5
-5262320463823561490,6
6650916367099082093,7
-8328875625539692062,8
-7827609462788620776,9
-2061198080655344651,10
7865706427940430023,1
-6975462250128241013,2
7040502480519502851,3
3060492253431001275,4
-4170391925079615054,5
-383553959800861112,6
6878584195765017669,7
-779491474668962959,8
-5914520296492931865,9
1214680335850751298,10
2609515289760494416,1
-542288578902907903,2
7898818891650808845,3
3949627171019055434,4
-7273298853712740097,5
-5605270961028354892,6
8285103819814673368,7
-6443959175121459453,8
-2443356950037504396,9
-3172053646227970124,10
-7986890672306605964,1
-97954562756802379,2
7806298636210591786,3
4638210130174568569,4
-2477878849905557400,5
2931395668232147437,6
7641446192910928503,7
5922911207751476857,8
2701804761108475345,9
1975287439129849070,10
4740175810740928071,1
-3420118953158271408,2
-3622766495905043853,3
-5571074217481163362,4
4926122859427349906,5
6482984941107193430,6
8259463746712273427,7
6824830189648490139,8
-2234324112650491697,9
-1202732450706107300,10
7526636032298398985,1
-3758212304740037136,2
-7867799561569891047,3
5124155327190361225,4
2542836590770031976,5
-5938953855031549554,6
2515249352448649108,7
-19560783828619596,8
8530543563271148893,9
-1971379766587437184,10
-7321009678434904701,1
3897454444782499729,2
-7949062690131874363,3
6551309153996654992,4
1482307591606477063,5
1137118605170378900,6
-4954726257064708924,7
-8037146100762495845,8
6294764655781724072,9
-2285581108775929243,10
-3885312739446699852,1
-3056520838172358635,2
-4572416228963973233,3
6306298366537193603,4
4410093396178977706,5
-769170477621173414,6
-2734689217401949696,7
-6642466047328445020,8
-1875082122856044590,9
4722654543759286763,10
3289870332124833653,1
-4238801532504276942,2
-6647341738898767222,3
244858733428103620,4
-9096106805927827948,5
3342530657016489039,6
1881336963600936700,7
-8899476332564097806,8
4435597720339663161,9
-6254604829535419393,10
3220166212802664801,1
7727266606793566818,2
-6400929287044942520,3
8359356652571916447,4
-6939228302640892469,5
4908676857065871675,6
3849973951449632316,7
4274770554792312403,8
2820430946322886294,9
4122749178954465145,10
-4475049238364057627,1
-9017469512433051838,2
-3175373804358890628,3
-4143708920129227407,4
6501380179324905202,5
3618530073225285500,6
3248124915580042158,7
8615559025627305077,8
-5592839283090321331,9
1369428477888008151,10
-578685103007612335,1
-8463760279549544397,2
-8438770971811309449,3
-1752870762851442932,4
-447405258715373319,5
-5965157835695432440,6
2336510370379672712,7
1720596180247845558,8
5336698468888213826,9
-8155012585509721039,10
8364592301111505103,1
4695051653662941912,2
4377379312990650240,3
-3770254025472040608,4
-4226586775136713391,5
6656606023878659985,6
2614930208372416169,7
-8405214478765229919,8
6304795586221103528,9
-1758943294156535040,10
-770539794448866477,1
2893598366786654144,2
-1666989193302774337,3
4205333055201572387,4
-769074643605580900,5
178295829346065139,6
-8514349262785233116,7
-9146403795754641129,8
6224224375462770730,9
-9091653554006118702,10
-7469042183458547744,1
6509501325763491288,2
6546410528723524545,3
-48068835616109065,4
915974228299490045,5
9165837317522825669,6
8475119732534607277,7
-5039563125838955313,8
-4818189021891296995,9
7335824024637399912,10
-1697591661029951660,1
247071895376064608,2
7693789381237675556,3
-3476486418324813819,4
4602629326135162246,5
-7045261991473848029,6
4287776403272304712,7
-3427517104532372753,8
-3199204232840659178,9
-2887114434325774500,10
3027777635618336340,1
-6572450866897285634,2
5001469978814045701,3
-4201515614481953056,4
-8739757190706448901,5
2209703965493273651,6
7412199623140036770,7
265671690693129015,8
5060540582868046614,9
5543013046598156576,10
-6643584261006325674,1
8913648028107744106,2
-4261292774910959520,3
-5428382506896495066,4
-2614155540888339439,5
-8036971628080210015,6
2355628888130685284,7
8191915305044043885,8
-5361806132599573363,9
3853899080880346204,10
8086020744511382591,1
881710014554197317,2
-39684803020227697,3
3064137396577527766,4
830421149800211303,5
1524405397547961474,6
-3985703852279171281,7
862117220890585751,8
-983448050307130501,9
-5689675396072121200,10
7182482505685112945,1
3745240016269177977,2
8066946854877232396,3
2915133849684104370,4
1167206109279949877,5
-1487845303096138650,6
-6994082601679963055,7
-8824479140584278326,8
-3001338772070455674,9
-3218638810104463628,10
4578969087161248628,1
1318142338628929473,2
7083086771225683296,3
-6748663972836401592,4
3609211450724835288,5
-1243691488305128829,6
8244382722609946272,7
-756825355219801589,8
-7476152722959990667,9
2564789646911249317,10
4087079068899304038,1
6460057757249722900,2
-3959319555460253714,3
8379679692492051570,4
-8236106396356586082,5
-5787247562351916666,6
3106108706988434053,7
7984207024934399071,8
-7984416547853609619,9
2013192423929251336,10
-8140229717565117985,1
-3123459366053064588,2
